               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  32,            0.057692,            0.020842,                   0,             0.21816,             0.71429,             0.25765,             0.12452,            0.052093,            0.028544,                   0,           0.0012809,           0.0012809,            0.088181
                  33,            0.050052,            0.025875,                   0,              0.5457,             0.57143,              0.4623,             0.18952,            0.058267,            0.026935,                   0,           0.0013181,           0.0013181,            0.087818
                  34,            0.052847,            0.022243,                   0,             0.82938,             0.69735,             0.67499,             0.21849,            0.051742,            0.027712,                   0,           0.0013551,           0.0013551,            0.087455
                  35,               0.048,            0.019736,                   0,             0.66267,             0.57143,             0.51912,             0.23729,            0.049566,            0.027889,                   0,            0.001392,            0.001392,            0.087092
                  36,            0.050283,            0.022132,                   0,             0.79885,             0.71429,             0.67728,             0.30571,            0.050507,            0.027356,                   0,           0.0014287,           0.0014287,            0.086729
                  37,            0.048887,            0.023485,                   0,             0.55313,             0.70804,             0.58856,             0.26672,            0.047853,            0.027559,                   0,           0.0014652,           0.0014652,            0.086365
                  38,            0.048527,            0.018434,                   0,             0.54083,             0.71429,             0.58449,             0.27241,            0.044228,            0.027857,                   0,           0.0015016,           0.0015016,            0.086002
                  39,            0.050481,            0.020856,                   0,                   1,             0.56587,             0.72278,             0.31527,            0.046491,            0.026982,                   0,           0.0015377,           0.0015377,            0.085638
                  40,            0.047259,            0.017557,                   0,              0.9922,             0.71429,             0.83265,              0.3701,            0.045328,            0.026573,                   0,           0.0015736,           0.0015736,            0.085274
                  41,            0.047884,            0.023289,                   0,             0.82769,             0.71429,               0.785,             0.38714,            0.044895,            0.026256,                   0,           0.0016094,           0.0016094,            0.084909
                  42,            0.048047,            0.022007,                   0,             0.71382,              0.7129,             0.73705,             0.28335,            0.065033,            0.022162,                   0,           0.0016449,           0.0016449,            0.084545
                  43,            0.052282,            0.016704,                   0,                   1,             0.71211,             0.86958,             0.32267,            0.055569,            0.023681,                   0,           0.0016802,           0.0016802,             0.08418
                  44,            0.057537,            0.019053,                   0,             0.66361,             0.28309,             0.35019,             0.05429,            0.069497,            0.021067,                   0,           0.0017153,           0.0017153,            0.083815
                  45,            0.061717,            0.019618,                   0,             0.70572,             0.71429,              0.7115,             0.15095,            0.047216,            0.025185,                   0,           0.0017502,           0.0017502,             0.08345
                  46,            0.051717,            0.019223,                   0,             0.74965,             0.85576,             0.79617,             0.27864,             0.04987,            0.024547,                   0,           0.0017849,           0.0017849,            0.083085
                  47,            0.045686,            0.021719,                   0,             0.74158,             0.85714,             0.74927,             0.27096,            0.051123,            0.024005,                   0,           0.0018193,           0.0018193,            0.082719
                  48,            0.054662,            0.016678,                   0,             0.62304,             0.71429,             0.62829,             0.15222,            0.063839,            0.021425,                   0,           0.0018535,           0.0018535,            0.082354
                  49,            0.055413,            0.017878,                   0,             0.71383,             0.71429,              0.7167,             0.16099,            0.055155,             0.02319,                   0,           0.0018875,           0.0018875,            0.081987
                  50,            0.051433,            0.018465,                   0,             0.20481,             0.42857,             0.17929,            0.022966,            0.059179,            0.022537,                   0,           0.0019212,           0.0019212,            0.081621
                  51,            0.056183,             0.02065,                   0,             0.87487,             0.99897,              0.9775,             0.47497,            0.056933,            0.022696,                   0,           0.0019547,           0.0019547,            0.081255
                  52,            0.052615,             0.01844,                   0,                   1,              0.8559,             0.96389,             0.53464,            0.047678,            0.023731,                   0,           0.0019879,           0.0019879,            0.080888
                  53,            0.049215,            0.019244,                   0,             0.87491,             0.99925,                0.96,             0.36859,            0.047189,            0.023809,                   0,           0.0020209,           0.0020209,            0.080521
                  54,            0.049011,            0.017945,                   0,              0.4995,             0.42857,             0.41836,             0.10142,            0.049336,              0.0234,                   0,           0.0020536,           0.0020536,            0.080154
                  55,            0.053764,            0.018223,                   0,             0.33332,             0.42855,             0.38095,            0.072588,            0.061023,            0.021293,                   0,           0.0020861,           0.0020861,            0.079786
                  56,            0.058174,             0.01696,                   0,             0.77751,                   1,             0.94389,             0.42049,            0.046665,             0.02321,                   0,           0.0021183,           0.0021183,            0.079418
                  57,            0.051296,            0.019198,                   0,             0.77776,             0.99991,             0.94389,             0.32561,            0.046538,             0.02339,                   0,           0.0021502,           0.0021502,             0.07905
                  58,            0.044806,              0.0196,                   0,             0.87123,                   1,              0.9425,             0.23258,             0.04401,            0.023464,                   0,           0.0021819,           0.0021819,            0.078682
                  59,            0.047076,            0.018964,                   0,             0.62211,             0.71429,             0.59634,             0.15552,            0.045263,            0.023495,                   0,           0.0022133,           0.0022133,            0.078313
                  60,            0.052036,            0.018553,                   0,             0.86848,                   1,              0.9425,             0.22509,            0.051453,            0.021913,                   0,           0.0022444,           0.0022444,            0.077944
                  61,            0.051727,            0.017805,                   0,             0.74944,             0.85714,               0.748,             0.20342,            0.052302,            0.021685,                   0,           0.0022752,           0.0022752,            0.077575
                  62,            0.046644,            0.016664,                   0,             0.87372,                   1,                0.96,             0.32734,            0.045815,            0.022363,                   0,           0.0023057,           0.0023057,            0.077206
                  63,            0.051297,             0.01923,                   0,             0.74841,             0.85714,             0.77438,              0.1916,            0.053858,            0.020974,                   0,            0.002336,            0.002336,            0.076836
                  64,            0.050002,            0.017289,                   0,             0.87382,             0.99054,              0.9775,             0.41962,            0.044626,            0.022144,                   0,           0.0023659,           0.0023659,            0.076466
                  65,            0.048185,            0.016945,                   0,             0.83053,             0.71429,             0.70175,             0.19205,            0.054838,            0.020355,                   0,           0.0023956,           0.0023956,            0.076096
                  66,            0.048475,            0.015393,                   0,             0.87288,                   1,              0.9775,             0.28814,            0.044731,            0.022083,                   0,           0.0024249,           0.0024249,            0.075725
                  67,            0.046418,            0.017335,                   0,                   1,             0.99868,               0.995,             0.49458,            0.041286,            0.022216,                   0,            0.002454,            0.002454,            0.075354
                  68,            0.045439,            0.016768,                   0,             0.99733,                   1,               0.995,             0.28762,            0.044645,            0.021651,                   0,           0.0024827,           0.0024827,            0.074983
                  69,            0.047478,            0.016471,                   0,              0.7137,             0.71254,             0.67801,             0.13555,            0.049961,            0.020577,                   0,           0.0025111,           0.0025111,            0.074611
                  70,            0.050848,            0.015084,                   0,              0.9989,                   1,               0.995,              0.3498,            0.050331,            0.020396,                   0,           0.0025392,           0.0025392,            0.074239
                  71,            0.051458,            0.014631,                   0,              0.9986,             0.85714,             0.88149,             0.13865,            0.055561,            0.019765,                   0,            0.002567,            0.002567,            0.073867
                  72,             0.04698,            0.015525,                   0,                   1,              0.9984,               0.995,             0.17717,            0.044972,            0.021437,                   0,           0.0025945,           0.0025945,            0.073495
                  73,             0.04844,            0.015889,                   0,             0.99652,                   1,               0.995,             0.34608,            0.047265,            0.020778,                   0,           0.0026217,           0.0026217,            0.073122
                  74,            0.046967,            0.015261,                   0,             0.85642,             0.85714,             0.89625,             0.32165,            0.046999,            0.020562,                   0,           0.0026485,           0.0026485,            0.072749
                  75,            0.049005,            0.013839,                   0,             0.87254,                   1,                0.96,             0.47968,            0.053898,            0.019054,                   0,            0.002675,            0.002675,            0.072375
                  76,            0.050935,            0.015459,                   0,                   1,             0.85707,             0.91625,              0.3698,            0.043264,            0.020868,                   0,           0.0027012,           0.0027012,            0.072001
                  77,            0.046993,            0.014952,                   0,             0.99833,             0.85714,             0.90658,             0.17081,            0.048837,            0.019992,                   0,            0.002727,            0.002727,            0.071627
                  78,            0.044841,            0.015158,                   0,             0.87327,                   1,              0.9775,             0.18383,            0.045597,            0.020203,                   0,           0.0027525,           0.0027525,            0.071253
                  79,            0.042918,            0.016051,                   0,             0.85511,             0.85714,             0.79618,             0.25068,            0.040213,            0.020777,                   0,           0.0027777,           0.0027777,            0.070878
                  80,            0.044204,            0.015631,                   0,              0.9986,                   1,               0.995,             0.46331,            0.038675,            0.020587,                   0,           0.0028025,           0.0028025,            0.070503
                  81,            0.041217,            0.015836,                   0,             0.99797,             0.85714,             0.91625,             0.35012,            0.043437,            0.019568,                   0,            0.002827,            0.002827,            0.070127
                  82,            0.043107,            0.015017,                   0,             0.87469,                   1,              0.9775,              0.4156,            0.050563,            0.018234,                   0,           0.0028511,           0.0028511,            0.069751
