               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  40,            0.048927,            0.021317,                   0,             0.54474,             0.85491,              0.6375,             0.22873,            0.048528,            0.024793,                   0,           0.0015736,           0.0015736,            0.085274
                  41,            0.050771,            0.019422,                   0,             0.54507,             0.85714,             0.66086,             0.25169,            0.045442,            0.024986,                   0,           0.0016094,           0.0016094,            0.084909
                  42,            0.051808,            0.018214,                   0,             0.81774,             0.71429,             0.74023,             0.20869,            0.065235,            0.021536,                   0,           0.0016449,           0.0016449,            0.084545
                  43,            0.061695,            0.017009,                   0,             0.82676,              0.6861,             0.73409,             0.18638,            0.063482,            0.021496,                   0,           0.0016802,           0.0016802,             0.08418
                  44,            0.063495,            0.017932,                   0,             0.49803,             0.42857,             0.36003,             0.12688,            0.071896,            0.019718,                   0,           0.0017153,           0.0017153,            0.083815
                  45,            0.062224,            0.017194,                   0,             0.66399,             0.84798,             0.68663,             0.14668,             0.06931,            0.020049,                   0,           0.0017502,           0.0017502,             0.08345
                  46,            0.072243,            0.014277,                   0,             0.74976,             0.85619,             0.64761,             0.20796,            0.056827,            0.022625,                   0,           0.0017849,           0.0017849,            0.083085
                  47,            0.059641,            0.017467,                   0,             0.49985,             0.71429,             0.39328,            0.055312,            0.060063,            0.022121,                   0,           0.0018193,           0.0018193,            0.082719
                  48,            0.056942,            0.019554,                   0,             0.71252,             0.71429,             0.60213,            0.085593,            0.055646,            0.022911,                   0,           0.0018535,           0.0018535,            0.082354
                  49,            0.052642,            0.016499,                   0,             0.71407,             0.71363,              0.6672,             0.25406,            0.052746,            0.022776,                   0,           0.0018875,           0.0018875,            0.081987
                  50,            0.048421,            0.020259,                   0,             0.71256,             0.71429,             0.63953,             0.23445,            0.053434,            0.022547,                   0,           0.0019212,           0.0019212,            0.081621
                  51,            0.051593,            0.016705,                   0,             0.57137,             0.57132,             0.43973,             0.11917,            0.056332,            0.021597,                   0,           0.0019547,           0.0019547,            0.081255
                  52,            0.049875,            0.018963,                   0,             0.54931,             0.69821,              0.4792,             0.16317,            0.051018,            0.022277,                   0,           0.0019879,           0.0019879,            0.080888
                  53,            0.047589,             0.01717,                   0,             0.85621,             0.85157,             0.77047,             0.31361,            0.048839,            0.022011,                   0,           0.0020209,           0.0020209,            0.080521
                  54,            0.046789,            0.019819,                   0,             0.85676,             0.85486,             0.77076,             0.27928,             0.05126,            0.021493,                   0,           0.0020536,           0.0020536,            0.080154
                  55,            0.053918,            0.016811,                   0,             0.85693,             0.85714,             0.76552,             0.26448,            0.054098,            0.020995,                   0,           0.0020861,           0.0020861,            0.079786
                  56,            0.051635,             0.01807,                   0,             0.41476,             0.70915,              0.3674,            0.069168,            0.056495,            0.020889,                   0,           0.0021183,           0.0021183,            0.079418
                  57,            0.055814,            0.014865,                   0,             0.49794,             0.70899,             0.43455,            0.056492,            0.069039,             0.01881,                   0,           0.0021502,           0.0021502,             0.07905
                  58,             0.06149,            0.015414,                   0,             0.79677,             0.57143,             0.62614,            0.084548,            0.061195,            0.020193,                   0,           0.0021819,           0.0021819,            0.078682
                  59,            0.066243,            0.016993,                   0,              0.3315,             0.85714,              0.2929,            0.085511,            0.054817,            0.021504,                   0,           0.0022133,           0.0022133,            0.078313
                  60,            0.056759,            0.015913,                   0,             0.38345,             0.71429,             0.36542,             0.11549,             0.05854,            0.020779,                   0,           0.0022444,           0.0022444,            0.077944
                  61,            0.054078,            0.017627,                   0,             0.54494,             0.85551,             0.66842,             0.23622,            0.044185,            0.022942,                   0,           0.0022752,           0.0022752,            0.077575
                  62,             0.05148,            0.016889,                   0,             0.56935,             0.57143,               0.499,             0.10239,            0.057631,            0.020344,                   0,           0.0023057,           0.0023057,            0.077206
                  63,            0.056153,            0.012817,                   0,               0.497,             0.70658,             0.52982,             0.13418,            0.052061,            0.021044,                   0,            0.002336,            0.002336,            0.076836
                  64,            0.051396,            0.016305,                   0,             0.79855,             0.56729,             0.60837,             0.20368,            0.049067,            0.021436,                   0,           0.0023659,           0.0023659,            0.076466
                  65,            0.051609,            0.014941,                   0,             0.74468,             0.85714,             0.75149,              0.2304,            0.050293,            0.021107,                   0,           0.0023956,           0.0023956,            0.076096
                  66,            0.057789,            0.013809,                   0,             0.58013,             0.42857,             0.53119,             0.31332,            0.050728,            0.020738,                   0,           0.0024249,           0.0024249,            0.075725
                  67,            0.050137,            0.017212,                   0,              0.5708,             0.57143,             0.61162,             0.25316,            0.045779,            0.021852,                   0,            0.002454,            0.002454,            0.075354
                  68,             0.04611,            0.016448,                   0,             0.99214,             0.42857,             0.58546,             0.25853,            0.046315,            0.021135,                   0,           0.0024827,           0.0024827,            0.074983
                  69,            0.044782,            0.016841,                   0,                   1,             0.57096,              0.7813,             0.45426,            0.038201,            0.021872,                   0,           0.0025111,           0.0025111,            0.074611
                  70,            0.046778,            0.016346,                   0,             0.30708,             0.57143,             0.24485,            0.071008,            0.054444,            0.019309,                   0,           0.0025392,           0.0025392,            0.074239
                  71,            0.048881,            0.014413,                   0,             0.44366,             0.56981,             0.50974,             0.25742,            0.044682,            0.020905,                   0,            0.002567,            0.002567,            0.073867
                  72,            0.048893,            0.016119,                   0,             0.66326,             0.56412,             0.60956,             0.25871,            0.048053,            0.020127,                   0,           0.0025945,           0.0025945,            0.073495
                  73,            0.046925,            0.016789,                   0,             0.49875,             0.71429,             0.61272,            0.094924,            0.048264,            0.019945,                   0,           0.0026217,           0.0026217,            0.073122
                  74,            0.049639,            0.013494,                   0,              0.5675,             0.57143,             0.49535,            0.095108,            0.047457,            0.019843,                   0,           0.0026485,           0.0026485,            0.072749
                  75,            0.049166,            0.015048,                   0,             0.62229,             0.70706,             0.59241,             0.18199,            0.042164,            0.020963,                   0,            0.002675,            0.002675,            0.072375
                  76,             0.04916,            0.014683,                   0,              0.5968,             0.85714,              0.7105,               0.325,            0.045209,             0.02001,                   0,           0.0027012,           0.0027012,            0.072001
                  77,            0.049863,             0.01516,                   0,             0.49871,             0.85714,             0.70761,             0.18563,            0.045915,            0.019752,                   0,            0.002727,            0.002727,            0.071627
                  78,            0.049805,            0.013692,                   0,             0.55266,             0.71429,             0.65124,              0.2572,              0.0516,            0.018726,                   0,           0.0027525,           0.0027525,            0.071253
                  79,            0.051663,            0.013747,                   0,             0.59926,             0.85476,             0.71925,             0.32654,              0.0488,            0.018907,                   0,           0.0027777,           0.0027777,            0.070878
                  80,            0.047411,            0.014513,                   0,             0.46087,             0.85502,             0.66477,             0.09558,            0.051349,            0.018276,                   0,           0.0028025,           0.0028025,            0.070503
                  81,            0.047788,            0.014884,                   0,             0.49013,             0.82612,              0.6415,             0.27278,            0.048249,            0.018697,                   0,            0.002827,            0.002827,            0.070127
                  82,             0.04684,            0.016542,                   0,             0.99827,             0.57143,             0.80567,             0.30201,            0.049524,            0.018151,                   0,           0.0028511,           0.0028511,            0.069751
                  83,            0.046629,            0.013636,                   0,             0.83234,             0.71004,             0.85733,             0.32838,             0.04195,            0.018956,                   0,           0.0028749,           0.0028749,            0.069375
                  84,            0.044125,            0.015149,                   0,             0.62262,             0.71429,             0.62875,             0.13115,             0.04463,            0.018638,                   0,           0.0028983,           0.0028983,            0.068998
                  85,            0.045863,            0.014587,                   0,             0.71296,             0.71032,             0.76265,             0.30121,            0.041364,              0.0189,                   0,           0.0029214,           0.0029214,            0.068621
                  86,            0.042192,            0.011726,                   0,             0.62414,             0.71429,             0.71292,             0.25767,            0.043579,            0.018833,                   0,           0.0029442,           0.0029442,            0.068244
                  87,            0.044552,            0.013872,                   0,             0.79908,             0.57143,             0.66717,             0.24698,            0.045435,            0.018545,                   0,           0.0029665,           0.0029665,            0.067867
                  88,            0.044478,            0.014288,                   0,             0.62467,             0.71341,             0.73692,             0.31087,            0.040456,            0.019021,                   0,           0.0029885,           0.0029885,            0.067489
                  89,            0.041893,            0.013184,                   0,             0.53818,                   1,             0.76327,             0.37251,             0.03679,            0.018993,                   0,           0.0030102,           0.0030102,             0.06711
                  90,             0.03893,            0.014684,                   0,             0.62497,             0.71429,             0.56914,              0.1079,            0.043613,            0.018137,                   0,           0.0030315,           0.0030315,            0.066731
                  91,            0.045053,            0.013297,                   0,             0.62448,              0.7129,             0.62875,             0.13653,            0.046478,            0.017249,                   0,           0.0030524,           0.0030524,            0.066352
                  92,            0.045588,            0.013834,                   0,             0.43687,                   1,             0.68375,             0.31201,            0.049155,            0.016789,                   0,           0.0030729,           0.0030729,            0.065973
                  93,            0.045993,            0.011312,                   0,             0.49967,             0.99877,             0.62224,             0.16716,            0.049095,            0.017094,                   0,           0.0030931,           0.0030931,            0.065593
                  94,            0.053997,            0.011497,                   0,             0.70986,             0.71429,             0.76976,             0.35721,            0.056745,            0.015615,                   0,           0.0031129,           0.0031129,            0.065213
                  95,            0.051318,             0.01267,                   0,                   1,             0.71337,                0.89,              0.2732,            0.047193,            0.017018,                   0,           0.0031324,           0.0031324,            0.064832
                  96,             0.04682,            0.013768,                   0,                   1,             0.85429,               0.953,             0.38311,            0.044488,            0.017173,                   0,           0.0031515,           0.0031515,            0.064451
                  97,            0.048506,            0.012053,                   0,             0.53782,                   1,              0.5581,             0.15167,            0.041936,            0.017262,                   0,           0.0031702,           0.0031702,             0.06407
                  98,            0.046125,            0.012277,                   0,             0.53559,                   1,             0.65883,             0.16366,            0.044226,            0.016757,                   0,           0.0031885,           0.0031885,            0.063688
                  99,            0.045857,            0.011761,                   0,                   1,             0.99519,               0.995,             0.41311,            0.038958,            0.017799,                   0,           0.0032064,           0.0032064,            0.063306
