               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  30,            0.055551,            0.020928,                   0,             0.15214,             0.71429,             0.16988,            0.057837,            0.046772,            0.029986,                   0,           0.0012059,           0.0012059,            0.088906
                  31,            0.056688,             0.02309,                   0,             0.59581,             0.42857,             0.38289,             0.15519,            0.046512,            0.029636,                   0,           0.0012435,           0.0012435,            0.088543
                  32,            0.056606,             0.02169,                   0,              0.7439,             0.41811,             0.50352,             0.22816,            0.043688,            0.029896,                   0,           0.0012809,           0.0012809,            0.088181
                  33,            0.048554,            0.024794,                   0,             0.62889,             0.57143,             0.69878,             0.31898,            0.045121,            0.029087,                   0,           0.0013181,           0.0013181,            0.087818
                  34,            0.051266,            0.022021,                   0,             0.99156,             0.57143,             0.74192,             0.32371,            0.047015,            0.028144,                   0,           0.0013551,           0.0013551,            0.087455
                  35,            0.047471,             0.01891,                   0,             0.96879,             0.57143,             0.72661,             0.32394,            0.041158,            0.028827,                   0,            0.001392,            0.001392,            0.087092
                  36,             0.05094,            0.021923,                   0,             0.99586,             0.57143,             0.70513,             0.28415,            0.044341,            0.027894,                   0,           0.0014287,           0.0014287,            0.086729
                  37,            0.049247,            0.023663,                   0,                   1,             0.55976,             0.70443,             0.30821,             0.04056,            0.027998,                   0,           0.0014652,           0.0014652,            0.086365
                  38,            0.048564,            0.017533,                   0,             0.97774,             0.57143,             0.71383,             0.38138,            0.040118,            0.027942,                   0,           0.0015016,           0.0015016,            0.086002
                  39,            0.051165,            0.022173,                   0,             0.66588,             0.85444,             0.79896,             0.35845,            0.046251,             0.02629,                   0,           0.0015377,           0.0015377,            0.085638
                  40,            0.045623,            0.018462,                   0,             0.85572,              0.8486,              0.8447,             0.35401,            0.042824,            0.026376,                   0,           0.0015736,           0.0015736,            0.085274
                  41,            0.050516,            0.020995,                   0,             0.85545,             0.84697,             0.84562,             0.40265,            0.048949,            0.025033,                   0,           0.0016094,           0.0016094,            0.084909
                  42,            0.054451,            0.018312,                   0,             0.71187,             0.71429,             0.57615,             0.14375,            0.059287,            0.022932,                   0,           0.0016449,           0.0016449,            0.084545
                  43,            0.058555,            0.015573,                   0,             0.12565,             0.85714,             0.11866,            0.039844,            0.065098,            0.021853,                   0,           0.0016802,           0.0016802,             0.08418
                  44,            0.058786,            0.018281,                   0,             0.85705,             0.85661,             0.91038,             0.35031,            0.057795,            0.022868,                   0,           0.0017153,           0.0017153,            0.083815
                  45,            0.060972,            0.020171,                   0,             0.85363,             0.85714,             0.91667,             0.41178,            0.070214,             0.02066,                   0,           0.0017502,           0.0017502,             0.08345
                  46,            0.064604,            0.019623,                   0,              0.8571,             0.85686,               0.913,             0.32606,            0.051392,            0.024237,                   0,           0.0017849,           0.0017849,            0.083085
                  47,            0.053793,            0.020194,                   0,             0.85526,             0.85714,             0.92409,              0.3287,            0.060955,            0.022497,                   0,           0.0018193,           0.0018193,            0.082719
                  48,            0.054096,             0.01803,                   0,             0.85671,             0.85453,               0.913,             0.46123,             0.05345,            0.023575,                   0,           0.0018535,           0.0018535,            0.082354
                  49,            0.050052,            0.019942,                   0,             0.62468,             0.71342,             0.68969,             0.12653,            0.057219,            0.022906,                   0,           0.0018875,           0.0018875,            0.081987
                  50,            0.053386,            0.017409,                   0,             0.49924,             0.28571,             0.31913,            0.049051,            0.051328,            0.024081,                   0,           0.0019212,           0.0019212,            0.081621
                  51,            0.054291,            0.020075,                   0,             0.79975,             0.57072,              0.5946,              0.1062,            0.050379,             0.02392,                   0,           0.0019547,           0.0019547,            0.081255
                  52,             0.04803,            0.018285,                   0,             0.79977,             0.57076,             0.60607,             0.11229,            0.054244,            0.023361,                   0,           0.0019879,           0.0019879,            0.080888
                  53,            0.051467,            0.018688,                   0,             0.99938,             0.71429,             0.88372,             0.20895,            0.056499,            0.022552,                   0,           0.0020209,           0.0020209,            0.080521
                  54,            0.047804,            0.017062,                   0,             0.74749,             0.85714,             0.88576,             0.19836,            0.050994,            0.023442,                   0,           0.0020536,           0.0020536,            0.080154
                  55,            0.051951,            0.019641,                   0,             0.69694,                   1,             0.89467,             0.31403,            0.047498,            0.023541,                   0,           0.0020861,           0.0020861,            0.079786
                  56,            0.047154,            0.018588,                   0,             0.77764,                   1,             0.92389,             0.38558,            0.048662,            0.023172,                   0,           0.0021183,           0.0021183,            0.079418
                  57,            0.044239,            0.021028,                   0,             0.77657,                   1,             0.94389,             0.40832,            0.044043,            0.023552,                   0,           0.0021502,           0.0021502,             0.07905
                  58,            0.045384,            0.019674,                   0,             0.99672,             0.85714,             0.96389,             0.34512,            0.049818,            0.022349,                   0,           0.0021819,           0.0021819,            0.078682
                  59,            0.048518,            0.019124,                   0,             0.99973,             0.85714,             0.86985,             0.22508,            0.047644,            0.022644,                   0,           0.0022133,           0.0022133,            0.078313
                  60,            0.054874,            0.016809,                   0,                   1,             0.85698,             0.96389,             0.49444,            0.051303,            0.021282,                   0,           0.0022444,           0.0022444,            0.077944
                  61,            0.053863,             0.01692,                   0,             0.65736,             0.28571,             0.39239,            0.093881,            0.051227,            0.021716,                   0,           0.0022752,           0.0022752,            0.077575
                  62,            0.052024,            0.015407,                   0,              0.7136,             0.71429,             0.65663,              0.2312,            0.054694,            0.020642,                   0,           0.0023057,           0.0023057,            0.077206
                  63,            0.051267,            0.019557,                   0,             0.87473,             0.99788,              0.9775,              0.4622,            0.047194,            0.021597,                   0,            0.002336,            0.002336,            0.076836
                  64,            0.046149,            0.017566,                   0,             0.86833,                   1,              0.9775,             0.41183,            0.044887,            0.021689,                   0,           0.0023659,           0.0023659,            0.076466
                  65,            0.045821,              0.0168,                   0,             0.74869,             0.85714,               0.795,             0.35132,            0.050881,            0.020413,                   0,           0.0023956,           0.0023956,            0.076096
                  66,            0.052394,            0.015608,                   0,             0.19947,             0.57143,             0.27668,            0.029081,            0.062637,            0.019114,                   0,           0.0024249,           0.0024249,            0.075725
                  67,            0.056389,            0.016114,                   0,             0.42721,             0.42857,               0.345,            0.083993,            0.051873,            0.020757,                   0,            0.002454,            0.002454,            0.075354
                  68,              0.0544,            0.014446,                   0,             0.49874,             0.56891,               0.475,             0.13022,            0.054508,             0.02047,                   0,           0.0024827,           0.0024827,            0.074983
                  69,            0.051212,            0.017053,                   0,             0.85261,                   1,                0.96,             0.32564,            0.049427,            0.021101,                   0,           0.0025111,           0.0025111,            0.074611
                  70,            0.048396,            0.014193,                   0,             0.87436,                   1,                0.96,             0.45089,            0.041342,            0.022064,                   0,           0.0025392,           0.0025392,            0.074239
                  71,            0.041285,            0.016603,                   0,             0.99741,                   1,               0.995,             0.55499,             0.04183,            0.021755,                   0,            0.002567,            0.002567,            0.073867
                  72,            0.043035,            0.015121,                   0,              0.8736,                   1,                0.96,             0.38215,             0.04116,            0.021606,                   0,           0.0025945,           0.0025945,            0.073495
                  73,            0.041248,            0.016729,                   0,                   1,             0.57065,             0.76896,             0.13188,            0.049389,            0.020451,                   0,           0.0026217,           0.0026217,            0.073122
                  74,            0.042278,            0.014748,                   0,                   1,             0.99881,               0.995,              0.3787,            0.044345,             0.02077,                   0,           0.0026485,           0.0026485,            0.072749
                  75,            0.045087,            0.014365,                   0,             0.87397,                   1,                0.96,             0.55585,            0.042692,            0.021054,                   0,            0.002675,            0.002675,            0.072375
                  76,            0.044093,            0.014896,                   0,             0.99935,                   1,               0.995,              0.3649,            0.041252,            0.021052,                   0,           0.0027012,           0.0027012,            0.072001
                  77,            0.047455,            0.015012,                   0,             0.83128,             0.70548,             0.70077,             0.10865,            0.048915,            0.019899,                   0,            0.002727,            0.002727,            0.071627
                  78,            0.047467,            0.016407,                   0,             0.99832,                   1,               0.995,             0.36751,            0.052638,            0.018689,                   0,           0.0027525,           0.0027525,            0.071253
                  79,            0.048903,            0.015146,                   0,             0.87388,                   1,              0.9775,             0.34788,            0.038482,            0.020711,                   0,           0.0027777,           0.0027777,            0.070878
                  80,            0.042748,            0.013997,                   0,                   1,             0.99843,               0.995,             0.57833,            0.045643,            0.019117,                   0,           0.0028025,           0.0028025,            0.070503
                  81,            0.044137,            0.014102,                   0,                   1,             0.99999,               0.995,             0.60298,            0.040494,            0.019576,                   0,            0.002827,            0.002827,            0.070127
                  82,            0.042113,            0.015501,                   0,             0.87492,             0.99938,              0.9775,             0.41741,            0.048529,            0.018382,                   0,           0.0028511,           0.0028511,            0.069751
                  83,            0.042996,            0.013704,                   0,             0.87482,             0.99854,              0.9775,             0.25316,            0.045863,            0.018601,                   0,           0.0028749,           0.0028749,            0.069375
                  84,            0.046248,            0.013813,                   0,             0.46149,             0.85699,              0.4815,             0.08551,            0.047644,            0.018426,                   0,           0.0028983,           0.0028983,            0.068998
                  85,            0.048188,            0.012912,                   0,             0.83288,             0.71233,             0.75594,              0.1583,            0.047333,            0.018462,                   0,           0.0029214,           0.0029214,            0.068621
                  86,             0.04583,            0.013642,                   0,             0.85597,             0.85714,             0.89667,             0.15182,            0.044515,            0.018714,                   0,           0.0029442,           0.0029442,            0.068244
                  87,            0.040417,            0.014012,                   0,             0.99952,             0.85714,             0.96389,             0.40891,            0.042138,            0.018807,                   0,           0.0029665,           0.0029665,            0.067867
                  88,            0.043828,             0.01402,                   0,             0.85681,             0.85714,             0.90409,              0.3385,            0.048131,            0.017753,                   0,           0.0029885,           0.0029885,            0.067489
                  89,            0.049358,            0.012887,                   0,             0.35652,             0.71429,              0.4192,            0.088226,            0.052182,            0.017658,                   0,           0.0030102,           0.0030102,             0.06711
                  90,            0.049731,            0.013959,                   0,             0.77554,                   1,             0.81361,             0.20843,            0.039515,            0.019347,                   0,           0.0030315,           0.0030315,            0.066731
                  91,            0.039865,            0.013535,                   0,             0.87419,                   1,              0.9775,             0.61852,            0.039163,            0.018646,                   0,           0.0030524,           0.0030524,            0.066352
                  92,            0.042769,            0.013052,                   0,             0.77763,             0.99925,             0.84175,             0.41053,            0.047607,            0.017209,                   0,           0.0030729,           0.0030729,            0.065973
                  93,            0.051212,             0.01352,                   0,              0.8333,             0.71429,             0.77098,             0.22788,             0.04147,            0.018012,                   0,           0.0030931,           0.0030931,            0.065593
                  94,            0.044146,            0.013614,                   0,             0.85707,             0.85674,             0.82195,             0.33811,             0.04166,            0.017806,                   0,           0.0031129,           0.0031129,            0.065213
                  95,            0.040755,            0.013754,                   0,             0.83214,             0.71429,             0.74483,            0.098345,            0.042008,            0.017855,                   0,           0.0031324,           0.0031324,            0.064832
                  96,            0.044452,            0.013662,                   0,              0.8534,             0.85714,             0.84896,             0.27154,            0.046735,            0.016799,                   0,           0.0031515,           0.0031515,            0.064451
                  97,            0.043251,            0.013736,                   0,              0.8565,             0.85328,             0.90409,             0.53844,            0.043798,            0.016818,                   0,           0.0031702,           0.0031702,             0.06407
                  98,             0.04266,            0.013097,                   0,             0.27769,             0.71429,              0.2825,             0.05172,            0.048663,            0.016957,                   0,           0.0031885,           0.0031885,            0.063688
                  99,            0.046691,            0.012157,                   0,             0.31449,                   1,             0.41591,               0.164,            0.045421,            0.017307,                   0,           0.0032064,           0.0032064,            0.063306
                 100,            0.049163,            0.011093,                   0,             0.49971,             0.57143,             0.46671,             0.14096,            0.043498,            0.018095,                   0,            0.003224,            0.003224,            0.062924
                 101,            0.042787,            0.013459,                   0,              0.5342,                   1,             0.69425,             0.37413,              0.0414,            0.018245,                   0,           0.0032412,           0.0032412,            0.062541
                 102,            0.041016,            0.014136,                   0,                   1,             0.85622,             0.93667,             0.44868,            0.039071,            0.017916,                   0,            0.003258,            0.003258,            0.062158
                 103,            0.040292,            0.014333,                   0,             0.99876,             0.85714,             0.93667,             0.49469,            0.034973,            0.017703,                   0,           0.0032744,           0.0032744,            0.061774
                 104,            0.039631,            0.011026,                   0,             0.99996,             0.85714,               0.953,              0.4888,            0.040938,            0.016466,                   0,           0.0032905,           0.0032905,             0.06139
                 105,            0.044852,            0.010618,                   0,             0.71339,             0.71429,             0.75372,               0.198,            0.045069,            0.016558,                   0,           0.0033062,           0.0033062,            0.061006
                 106,            0.041831,            0.011414,                   0,                   1,             0.85663,               0.953,             0.35157,            0.041028,            0.016266,                   0,           0.0033214,           0.0033214,            0.060621
                 107,            0.040541,            0.011099,                   0,             0.85709,             0.85685,             0.90409,             0.41608,            0.044141,            0.015682,                   0,           0.0033363,           0.0033363,            0.060236
                 108,            0.043977,            0.011942,                   0,             0.99994,             0.85714,               0.953,             0.42405,            0.036708,            0.016753,                   0,           0.0033509,           0.0033509,            0.059851
                 109,            0.044884,            0.012726,                   0,                   1,              0.8566,                0.89,             0.15498,            0.048423,            0.015357,                   0,            0.003365,            0.003365,            0.059465
                 110,            0.047709,           0.0099937,                   0,             0.99986,             0.85714,             0.90658,             0.36959,            0.043391,            0.015802,                   0,           0.0033787,           0.0033787,            0.059079
                 111,            0.045963,            0.011661,                   0,             0.74988,             0.85714,             0.79205,             0.29984,            0.043088,             0.01596,                   0,           0.0033921,           0.0033921,            0.058692
                 112,            0.039052,            0.011387,                   0,              0.9999,             0.85714,             0.93667,             0.52695,            0.039051,            0.016069,                   0,           0.0034051,           0.0034051,            0.058305
                 113,            0.037162,            0.012273,                   0,             0.74973,             0.85714,             0.80278,             0.37317,            0.042303,            0.015384,                   0,           0.0034177,           0.0034177,            0.057918
                 114,            0.043201,            0.012405,                   0,             0.74991,             0.85676,             0.85431,             0.38395,            0.044606,            0.015173,                   0,           0.0034299,           0.0034299,             0.05753
                 115,            0.046943,           0.0095787,                   0,                   1,             0.85691,               0.925,             0.34677,            0.048748,            0.014421,                   0,           0.0034417,           0.0034417,            0.057142
                 116,            0.049513,            0.010237,                   0,             0.99991,             0.85714,             0.93667,             0.29803,            0.039807,            0.015887,                   0,           0.0034531,           0.0034531,            0.056753
                 117,            0.040775,           0.0096855,                   0,             0.85667,             0.85714,             0.86357,             0.45806,            0.047862,            0.014521,                   0,           0.0034642,           0.0034642,            0.056364
                 118,            0.044027,            0.010162,                   0,             0.99946,             0.85714,               0.953,             0.56471,            0.033127,             0.01654,                   0,           0.0034748,           0.0034748,            0.055975
                 119,            0.038092,            0.011387,                   0,                   1,             0.85674,             0.93667,             0.46354,            0.045573,            0.014673,                   0,           0.0034851,           0.0034851,            0.055585
                 120,            0.041877,            0.010463,                   0,             0.99904,             0.85714,             0.93038,             0.19458,            0.037819,            0.015829,                   0,            0.003495,            0.003495,            0.055195
                 121,             0.04026,            0.012429,                   0,             0.74942,             0.85714,             0.79033,             0.26462,            0.040756,            0.015297,                   0,           0.0035045,           0.0035045,            0.054805
