               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  67,            0.080654,            0.019855,                   0,           0.0034722,                 0.5,           0.0028396,          0.00028396,            0.098002,            0.021177,                   0,           0.0006067,           0.0006067,            0.093907
                  68,            0.091013,            0.016095,                   0,           0.0035798,                 0.5,           0.0026056,          0.00026056,            0.096668,            0.021117,                   0,           0.0006139,           0.0006139,            0.093814
                  69,            0.076374,             0.02025,                   0,             0.12126,                 0.5,            0.071139,            0.014228,            0.092757,             0.02147,                   0,          0.00062103,          0.00062103,            0.093721
                  70,            0.076414,            0.024581,                   0,           0.0040344,                 0.5,           0.0030303,          0.00030303,            0.095103,            0.021332,                   0,          0.00062808,          0.00062808,            0.093628
                  71,            0.077548,            0.019434,                   0,            0.004132,                 0.5,           0.0033197,          0.00066395,            0.088937,            0.022116,                   0,          0.00063505,          0.00063505,            0.093535
                  72,            0.079549,             0.01832,                   0,                   0,                   0,                   0,                   0,            0.098237,            0.021383,                   0,          0.00064194,          0.00064194,            0.093442
                  73,            0.074496,            0.020552,                   0,                   0,                   0,                   0,                   0,             0.09515,            0.021802,                   0,          0.00064875,          0.00064875,            0.093349
                  74,            0.076845,            0.019268,                   0,                   0,                   0,                   0,                   0,              0.0919,            0.022015,                   0,          0.00065548,          0.00065548,            0.093255
                  75,            0.076689,            0.017857,                   0,            0.054609,                 0.5,            0.027925,           0.0083775,            0.083343,            0.022684,                   0,          0.00066213,          0.00066213,            0.093162
                  76,            0.076056,            0.017128,                   0,            0.005005,                 0.5,           0.0040917,          0.00040917,            0.095947,            0.021179,                   0,           0.0006687,           0.0006687,            0.093069
                  77,            0.096539,            0.018346,                   0,           0.0052092,                 0.5,           0.0037031,          0.00074063,            0.098087,            0.020964,                   0,          0.00067518,          0.00067518,            0.092975
                  78,            0.075893,            0.020363,                   0,             0.00532,                 0.5,           0.0036393,          0.00072786,            0.091802,            0.021592,                   0,          0.00068158,          0.00068158,            0.092882
                  79,            0.076753,            0.023227,                   0,           0.0053655,                 0.5,           0.0032863,          0.00098588,            0.091532,            0.021635,                   0,          0.00068789,          0.00068789,            0.092788
                  80,            0.072719,            0.020228,                   0,           0.0032591,                 0.5,           0.0030166,           0.0012066,            0.095489,            0.021411,                   0,          0.00069412,          0.00069412,            0.092694
                  81,            0.078483,            0.020725,                   0,            0.011965,                 0.5,           0.0067712,          0.00067712,            0.092871,            0.021389,                   0,          0.00070027,          0.00070027,              0.0926
                  82,            0.074888,            0.016327,                   0,           0.0057286,                 0.5,            0.004385,           0.0013155,            0.099817,            0.020726,                   0,          0.00070632,          0.00070632,            0.092506
                  83,            0.073447,            0.023141,                   0,           0.0056465,                 0.5,           0.0044169,           0.0017668,            0.096329,            0.021122,                   0,          0.00071229,          0.00071229,            0.092412
                  84,            0.074673,            0.020319,                   0,            0.017154,                   1,            0.017155,           0.0068621,            0.090439,             0.02199,                   0,          0.00071817,          0.00071817,            0.092318
                  85,            0.078999,            0.021012,                   0,            0.018167,                   1,            0.022614,           0.0057327,            0.089806,            0.022078,                   0,          0.00072397,          0.00072397,            0.092224
                  86,            0.075122,            0.019803,                   0,            0.022688,                   1,            0.026533,           0.0040583,             0.08942,             0.02207,                   0,          0.00072967,          0.00072967,             0.09213
                  87,            0.073463,            0.020461,                   0,            0.030506,                 0.5,            0.029962,            0.008272,            0.085926,            0.022412,                   0,          0.00073529,          0.00073529,            0.092035
                  88,             0.06976,             0.02345,                   0,            0.028842,                 0.5,            0.031352,            0.012541,            0.077788,            0.023347,                   0,          0.00074082,          0.00074082,            0.091941
                  89,            0.066224,            0.023722,                   0,            0.029204,                 0.5,            0.037018,             0.01082,            0.082031,            0.022917,                   0,          0.00074626,          0.00074626,            0.091846
                  90,            0.068098,            0.020856,                   0,            0.035357,             0.35357,            0.041417,             0.01416,            0.078805,            0.023383,                   0,           0.0007516,           0.0007516,            0.091752
                  91,            0.064871,            0.018752,                   0,            0.033549,                   1,            0.041753,            0.018586,            0.079425,             0.02369,                   0,          0.00075686,          0.00075686,            0.091657
                  92,            0.064723,            0.019913,                   0,            0.035576,                   1,            0.038482,            0.019241,              0.0779,            0.023622,                   0,          0.00076202,          0.00076202,            0.091562
                  93,            0.063653,            0.022095,                   0,            0.042294,                 0.5,            0.039379,            0.016203,            0.074422,            0.024373,                   0,           0.0007671,           0.0007671,            0.091467
                  94,            0.067785,            0.020293,                   0,            0.040843,                 0.5,            0.044405,            0.014039,            0.077921,            0.023787,                   0,          0.00077208,          0.00077208,            0.091372
                  95,            0.072038,            0.017308,                   0,            0.042118,                 0.5,            0.048777,            0.013255,            0.085178,             0.02287,                   0,          0.00077696,          0.00077696,            0.091277
                  96,            0.068946,            0.018619,                   0,             0.05575,                 0.5,            0.050857,            0.016903,            0.081108,            0.023452,                   0,          0.00078176,          0.00078176,            0.091182
                  97,            0.065461,            0.023901,                   0,            0.054127,                 0.5,            0.055357,            0.019849,            0.078548,            0.023471,                   0,          0.00078646,          0.00078646,            0.091086
                  98,            0.069063,            0.016614,                   0,            0.090079,                 0.5,            0.068731,            0.026843,            0.079027,            0.023457,                   0,          0.00079107,          0.00079107,            0.090991
                  99,            0.062397,            0.018789,                   0,            0.056044,                 0.5,             0.04869,            0.019182,            0.080351,             0.02394,                   0,          0.00079558,          0.00079558,            0.090896
                 100,            0.063907,            0.026417,                   0,            0.057339,                 0.5,            0.055318,            0.028633,            0.073756,            0.024112,                   0,              0.0008,              0.0008,              0.0908
                 101,            0.063179,            0.023456,                   0,            0.071323,                 0.5,            0.064425,            0.037848,            0.069608,            0.024984,                   0,          0.00080433,          0.00080433,            0.090704
                 102,            0.066356,            0.019346,                   0,            0.071238,                 0.5,            0.063993,            0.036354,            0.074822,            0.024254,                   0,          0.00080856,          0.00080856,            0.090609
                 103,            0.060596,            0.017527,                   0,            0.082143,                 0.5,            0.069085,            0.042895,            0.067838,             0.02455,                   0,          0.00081269,          0.00081269,            0.090513
                 104,            0.064042,            0.017843,                   0,            0.099647,                 0.5,            0.067689,            0.044149,            0.076142,            0.024516,                   0,          0.00081673,          0.00081673,            0.090417
                 105,             0.06854,            0.019124,                   0,             0.23682,             0.47364,             0.14042,            0.063712,            0.076327,            0.024203,                   0,          0.00082068,          0.00082068,            0.090321
                 106,            0.067075,            0.016981,                   0,             0.32293,             0.48439,             0.18423,            0.084593,            0.068915,            0.024189,                   0,          0.00082453,          0.00082453,            0.090225
                 107,             0.06473,            0.015292,                   0,             0.22529,                 0.5,             0.14701,            0.076788,            0.076447,            0.024314,                   0,          0.00082828,          0.00082828,            0.090128
                 108,            0.065039,            0.020068,                   0,             0.23075,                 0.5,             0.14814,            0.076902,             0.06247,            0.025865,                   0,          0.00083194,          0.00083194,            0.090032
                 109,            0.057209,            0.024564,                   0,             0.24641,                 0.5,             0.13318,            0.087823,            0.075172,             0.02372,                   0,           0.0008355,           0.0008355,            0.089935
                 110,            0.058046,             0.01705,                   0,             0.24703,                 0.5,             0.14939,            0.077027,            0.066403,            0.025475,                   0,          0.00083896,          0.00083896,            0.089839
                 111,            0.054975,            0.018125,                   0,             0.24747,                 0.5,             0.19064,             0.11832,            0.070883,            0.023941,                   0,          0.00084233,          0.00084233,            0.089742
                 112,            0.054032,            0.022884,                   0,             0.24755,                 0.5,             0.17636,             0.11689,            0.072034,            0.025062,                   0,          0.00084561,          0.00084561,            0.089646
                 113,            0.061403,            0.018959,                   0,             0.32786,                 0.5,             0.19441,              0.1187,            0.077051,            0.023714,                   0,          0.00084878,          0.00084878,            0.089549
                 114,            0.067782,            0.022611,                   0,             0.31468,                 0.5,             0.19357,             0.11861,            0.064965,            0.025371,                   0,          0.00085186,          0.00085186,            0.089452
                 115,            0.060293,            0.018215,                   0,             0.37505,                 0.5,             0.27607,             0.17636,            0.073619,            0.024772,                   0,          0.00085485,          0.00085485,            0.089355
                 116,            0.056796,            0.021154,                   0,             0.84186,                 0.5,             0.52203,             0.34946,            0.075543,             0.02433,                   0,          0.00085774,          0.00085774,            0.089258
                 117,            0.060994,            0.019738,                   0,              0.9694,                 0.5,             0.52278,             0.34953,            0.072162,            0.024375,                   0,          0.00086053,          0.00086053,            0.089161
                 118,             0.05495,            0.021596,                   0,             0.97914,                 0.5,             0.52278,             0.34953,            0.068837,            0.024609,                   0,          0.00086323,          0.00086323,            0.089063
                 119,            0.061019,            0.017374,                   0,             0.99923,                 0.5,             0.52357,             0.34961,            0.069578,            0.024141,                   0,          0.00086582,          0.00086582,            0.088966
                 120,            0.056766,            0.021935,                   0,             0.97017,                 0.5,             0.52833,             0.30384,            0.070712,            0.024586,                   0,          0.00086833,          0.00086833,            0.088868
                 121,            0.060371,            0.015945,                   0,              0.9981,                 0.5,              0.5253,             0.34979,            0.071389,            0.024103,                   0,          0.00087074,          0.00087074,            0.088771
                 122,            0.057686,            0.021473,                   0,             0.98852,                 0.5,             0.52833,             0.25429,            0.065409,            0.024823,                   0,          0.00087305,          0.00087305,            0.088673
                 123,            0.055361,            0.021174,                   0,             0.97816,                 0.5,             0.53071,             0.20523,            0.065162,            0.025405,                   0,          0.00087526,          0.00087526,            0.088575
                 124,            0.060531,            0.020747,                   0,             0.99457,                 0.5,             0.53071,             0.25477,             0.06887,             0.02434,                   0,          0.00087738,          0.00087738,            0.088477
                 125,            0.066288,            0.020806,                   0,             0.98186,                 0.5,               0.535,             0.30121,            0.068472,             0.02427,                   0,          0.00087941,          0.00087941,            0.088379
                 126,            0.059288,            0.015258,                   0,             0.99571,                 0.5,             0.50799,             0.29977,            0.064089,            0.024532,                   0,          0.00088134,          0.00088134,            0.088281
                 127,            0.053177,            0.018761,                   0,             0.99339,                 0.5,             0.53204,             0.25503,            0.062771,            0.024984,                   0,          0.00088317,          0.00088317,            0.088183
                 128,            0.054612,            0.019433,                   0,             0.98141,                 0.5,             0.52948,             0.20498,            0.071306,            0.023888,                   0,          0.00088492,          0.00088492,            0.088085
                 129,            0.063005,            0.019134,                   0,              0.9882,                 0.5,             0.52948,             0.20498,            0.066771,            0.024161,                   0,          0.00088656,          0.00088656,            0.087987
                 130,            0.057027,            0.017873,                   0,             0.97789,                 0.5,             0.55056,             0.15414,            0.066319,             0.02448,                   0,          0.00088811,          0.00088811,            0.087888
                 131,            0.054802,            0.020147,                   0,             0.98385,                 0.5,             0.53346,             0.25532,            0.062496,            0.024927,                   0,          0.00088957,          0.00088957,             0.08779
                 132,            0.058462,             0.02315,                   0,             0.99742,                 0.5,             0.52833,             0.30055,            0.062691,            0.024353,                   0,          0.00089094,          0.00089094,            0.087691
                 133,            0.057252,            0.015314,                   0,             0.98716,                 0.5,             0.53346,             0.25532,            0.073868,            0.023161,                   0,          0.00089221,          0.00089221,            0.087592
                 134,            0.060107,            0.020124,                   0,             0.99776,                 0.5,             0.53667,             0.21054,            0.060542,             0.02498,                   0,          0.00089339,          0.00089339,            0.087493
                 135,            0.051098,              0.0161,                   0,             0.98406,                 0.5,             0.55382,             0.20401,            0.071296,            0.023856,                   0,          0.00089447,          0.00089447,            0.087394
                 136,            0.059854,            0.023079,                   0,             0.98687,                 0.5,             0.55382,             0.20401,            0.065228,            0.024234,                   0,          0.00089547,          0.00089547,            0.087295
                 137,            0.045144,            0.014693,                   0,             0.99614,                 0.5,             0.53071,             0.30431,            0.064145,            0.024525,                   0,          0.00089637,          0.00089637,            0.087196
                 138,            0.054907,            0.019606,                   0,              0.9904,                 0.5,             0.53204,             0.25503,            0.068546,            0.023605,                   0,          0.00089718,          0.00089718,            0.087097
                 139,            0.051866,            0.021085,                   0,             0.99514,                 0.5,             0.53346,             0.20958,            0.067766,            0.023995,                   0,          0.00089791,          0.00089791,            0.086998
                 140,            0.057816,            0.015614,                   0,             0.99253,                 0.5,             0.52948,             0.20839,            0.067238,            0.023763,                   0,          0.00089854,          0.00089854,            0.086899
                 141,             0.05551,            0.017673,                   0,             0.99015,                 0.5,             0.53071,             0.25477,            0.067259,            0.024028,                   0,          0.00089908,          0.00089908,            0.086799
                 142,            0.053273,            0.016923,                   0,             0.99344,                 0.5,             0.53204,             0.15961,            0.066488,            0.023904,                   0,          0.00089953,          0.00089953,              0.0867
                 143,            0.044369,            0.019709,                   0,             0.99659,                 0.5,             0.52833,             0.25429,            0.068157,            0.023651,                   0,          0.00089989,          0.00089989,              0.0866
                 144,             0.05387,            0.022012,                   0,             0.99672,                 0.5,             0.52726,             0.25408,             0.06377,            0.023652,                   0,          0.00090017,          0.00090017,              0.0865
                 145,            0.055749,            0.016528,                   0,              0.9993,                 0.5,             0.52948,             0.25452,            0.067159,            0.023578,                   0,          0.00090035,          0.00090035,              0.0864
                 146,            0.052174,            0.018247,                   0,             0.99355,                 0.5,             0.52948,             0.25112,            0.061039,            0.024062,                   0,          0.00090046,          0.00090046,              0.0863
                 147,            0.051521,            0.019476,                   0,              0.9986,                 0.5,             0.53204,             0.20549,            0.070316,            0.022622,                   0,          0.00090047,          0.00090047,              0.0862
                 148,            0.050993,            0.020112,                   0,             0.98812,                 0.5,             0.53071,             0.20523,            0.065008,            0.023283,                   0,           0.0009004,           0.0009004,              0.0861
                 149,            0.049978,            0.018878,                   0,             0.99988,                 0.5,             0.53667,             0.25184,            0.062271,            0.023743,                   0,          0.00090024,          0.00090024,               0.086
                 150,             0.05562,             0.01635,                   0,             0.99041,                 0.5,               0.535,             0.25167,             0.07152,            0.022262,                   0,              0.0009,              0.0009,              0.0859
                 151,            0.056143,            0.015981,                   0,             0.99749,                 0.5,             0.53848,             0.20678,            0.060871,             0.02391,                   0,          0.00089968,          0.00089968,              0.0858
