               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  58,            0.099889,            0.019078,                   0,             0.17327,             0.43317,             0.10095,            0.040797,            0.088536,            0.022977,                   0,          0.00053851,          0.00053851,            0.094739
                  59,            0.090502,            0.015897,                   0,             0.18099,                 0.5,             0.10119,            0.050243,            0.087421,            0.023067,                   0,          0.00054637,          0.00054637,            0.094646
                  60,            0.080962,            0.022429,                   0,             0.18246,                 0.5,             0.13268,             0.05052,            0.087269,            0.023412,                   0,          0.00055416,          0.00055416,            0.094554
                  61,            0.092164,            0.019788,                   0,             0.28255,             0.42382,              0.1751,            0.035563,            0.094242,            0.022993,                   0,          0.00056189,          0.00056189,            0.094462
                  62,              0.0938,            0.020365,                   0,             0.19936,                 0.5,             0.13327,            0.026655,            0.093169,            0.023168,                   0,          0.00056954,          0.00056954,             0.09437
                  63,            0.087807,            0.019124,                   0,             0.14754,                 0.5,            0.092704,            0.034148,            0.086694,            0.023849,                   0,          0.00057712,          0.00057712,            0.094277
                  64,            0.086092,             0.01893,                   0,             0.12485,             0.37456,            0.087402,            0.025773,            0.083196,            0.024285,                   0,          0.00058463,          0.00058463,            0.094185
                  65,             0.08758,            0.019687,                   0,             0.12456,                 0.5,             0.06562,             0.01358,            0.082115,            0.024468,                   0,          0.00059206,          0.00059206,            0.094092
                  66,            0.084727,            0.019615,                   0,             0.11056,             0.44223,            0.066042,            0.026043,            0.078887,            0.024986,                   0,          0.00059942,          0.00059942,            0.093999
                  67,            0.076665,              0.0218,                   0,            0.083177,                 0.5,             0.07364,            0.040782,            0.073874,            0.025576,                   0,           0.0006067,           0.0006067,            0.093907
                  68,            0.093096,            0.021482,                   0,            0.047917,                 0.5,             0.04387,            0.004387,            0.087343,            0.024589,                   0,           0.0006139,           0.0006139,            0.093814
                  69,             0.08422,             0.01905,                   0,            0.065341,                 0.5,            0.053702,           0.0070021,            0.080717,            0.025122,                   0,          0.00062103,          0.00062103,            0.093721
                  70,            0.091272,            0.020777,                   0,            0.068581,                 0.5,            0.061949,           0.0061949,            0.083157,            0.025065,                   0,          0.00062808,          0.00062808,            0.093628
                  71,            0.084905,            0.019332,                   0,             0.12297,                 0.5,            0.090714,            0.044641,            0.078527,            0.025615,                   0,          0.00063505,          0.00063505,            0.093535
                  72,            0.093233,            0.022883,                   0,              0.1407,                 0.5,            0.090322,            0.039406,            0.081583,            0.025388,                   0,          0.00064194,          0.00064194,            0.093442
                  73,            0.086748,            0.018084,                   0,             0.14092,                 0.5,            0.090714,            0.025257,            0.077992,            0.025645,                   0,          0.00064875,          0.00064875,            0.093349
                  74,            0.084729,            0.019818,                   0,            0.017498,                 0.5,            0.013129,           0.0027969,            0.093871,            0.024439,                   0,          0.00065548,          0.00065548,            0.093255
                  75,            0.082462,            0.021821,                   0,            0.017565,                 0.5,            0.013876,           0.0029719,            0.092598,            0.024676,                   0,          0.00066213,          0.00066213,            0.093162
                  76,            0.086667,            0.026643,                   0,            0.024182,                 0.5,            0.015418,           0.0032916,            0.092178,            0.024676,                   0,           0.0006687,           0.0006687,            0.093069
                  77,            0.083343,            0.022045,                   0,            0.024937,                 0.5,            0.015686,           0.0033437,            0.089252,            0.024817,                   0,          0.00067518,          0.00067518,            0.092975
                  78,            0.084085,            0.019531,                   0,             0.28793,              0.4319,             0.19278,            0.022113,            0.085444,            0.024933,                   0,          0.00068158,          0.00068158,            0.092882
                  79,            0.078291,            0.022816,                   0,              0.2396,              0.3594,             0.19441,            0.022438,            0.075954,            0.025782,                   0,          0.00068789,          0.00068789,            0.092788
                  80,            0.077777,            0.023554,                   0,             0.11054,                 0.5,             0.11191,            0.033574,            0.082803,            0.025009,                   0,          0.00069412,          0.00069412,            0.092694
                  81,             0.07516,            0.020831,                   0,             0.23697,                 0.5,              0.1953,            0.058591,            0.078226,            0.025689,                   0,          0.00070027,          0.00070027,              0.0926
                  82,            0.076403,            0.018178,                   0,             0.32356,                 0.5,              0.1953,            0.058591,             0.07666,             0.02586,                   0,          0.00070632,          0.00070632,            0.092506
                  83,             0.08093,            0.020034,                   0,             0.30096,                 0.5,             0.19625,            0.058875,            0.077098,            0.025943,                   0,          0.00071229,          0.00071229,            0.092412
                  84,            0.073629,            0.019984,                   0,             0.46714,             0.46714,             0.27875,              0.1115,            0.073441,            0.026424,                   0,          0.00071817,          0.00071817,            0.092318
                  85,            0.079474,            0.021255,                   0,             0.45313,                 0.5,             0.27875,             0.10842,            0.068232,            0.026754,                   0,          0.00072397,          0.00072397,            0.092224
                  86,             0.07658,            0.017801,                   0,             0.40481,                 0.5,             0.27976,            0.083927,            0.079105,            0.025597,                   0,          0.00072967,          0.00072967,             0.09213
                  87,            0.087031,             0.02391,                   0,             0.86686,                 0.5,             0.53071,             0.16102,            0.075075,             0.02608,                   0,          0.00073529,          0.00073529,            0.092035
                  88,            0.068159,            0.016956,                   0,             0.94553,                 0.5,             0.54045,             0.16443,            0.073441,            0.026144,                   0,          0.00074082,          0.00074082,            0.091941
                  89,            0.084208,            0.018555,                   0,             0.96854,                 0.5,             0.56643,             0.11686,            0.069344,            0.027246,                   0,          0.00074626,          0.00074626,            0.091846
                  90,            0.071348,            0.019997,                   0,             0.96016,                 0.5,             0.63786,            0.078014,            0.078909,            0.026618,                   0,           0.0007516,           0.0007516,            0.091752
                  91,            0.072463,            0.023538,                   0,             0.95438,                 0.5,                0.62,             0.07446,            0.080394,            0.026287,                   0,          0.00075686,          0.00075686,            0.091657
                  92,            0.070272,            0.019867,                   0,             0.94543,                 0.5,             0.63786,            0.078014,            0.075941,            0.027053,                   0,          0.00076202,          0.00076202,            0.091562
                  93,            0.069366,            0.024344,                   0,             0.96167,                 0.5,             0.63786,              0.1418,            0.071565,            0.027103,                   0,           0.0007671,           0.0007671,            0.091467
                  94,            0.064023,            0.019787,                   0,             0.97832,                 0.5,             0.63786,              0.1418,            0.077625,            0.026629,                   0,          0.00077208,          0.00077208,            0.091372
                  95,            0.070073,            0.020331,                   0,              0.9715,                 0.5,             0.63786,             0.25514,            0.065792,            0.027647,                   0,          0.00077696,          0.00077696,            0.091277
                  96,            0.067284,            0.022776,                   0,             0.98047,                 0.5,             0.63786,             0.29044,            0.067132,            0.027842,                   0,          0.00078176,          0.00078176,            0.091182
                  97,             0.08102,             0.01977,                   0,             0.97455,                 0.5,             0.63786,             0.30469,            0.073714,            0.027029,                   0,          0.00078646,          0.00078646,            0.091086
                  98,            0.064517,            0.020588,                   0,             0.95348,                 0.5,             0.66167,             0.29759,            0.060781,            0.028613,                   0,          0.00079107,          0.00079107,            0.090991
                  99,            0.070643,            0.019226,                   0,             0.96308,                 0.5,             0.60611,             0.29199,            0.061792,            0.028576,                   0,          0.00079558,          0.00079558,            0.090896
                 100,            0.060807,            0.017491,                   0,             0.95556,                 0.5,               0.595,               0.238,             0.06186,            0.028564,                   0,              0.0008,              0.0008,              0.0908
                 101,            0.065137,            0.021218,                   0,             0.99391,                 0.5,             0.57192,              0.3202,            0.064026,            0.028996,                   0,          0.00080433,          0.00080433,            0.090704
                 102,            0.068042,            0.016571,                   0,             0.99839,                 0.5,             0.57833,             0.32213,            0.063123,            0.028883,                   0,          0.00080856,          0.00080856,            0.090609
                 103,            0.067708,            0.022558,                   0,             0.98108,                 0.5,             0.57192,             0.27831,            0.059293,            0.029323,                   0,          0.00081269,          0.00081269,            0.090513
                 104,             0.07691,            0.020645,                   0,              0.9912,                 0.5,             0.57192,             0.27831,             0.05821,            0.029435,                   0,          0.00081673,          0.00081673,            0.090417
                 105,            0.059158,             0.02101,                   0,             0.97493,                 0.5,             0.57192,             0.27831,            0.061338,            0.029162,                   0,          0.00082068,          0.00082068,            0.090321
                 106,            0.065611,            0.020193,                   0,             0.99198,                 0.5,             0.57192,             0.27831,            0.055026,            0.029466,                   0,          0.00082453,          0.00082453,            0.090225
                 107,            0.061013,            0.020101,                   0,             0.97242,                 0.5,             0.56643,             0.32566,            0.066117,            0.028366,                   0,          0.00082828,          0.00082828,            0.090128
                 108,            0.060807,            0.021006,                   0,             0.98811,                 0.5,              0.5575,             0.37163,            0.050442,            0.029928,                   0,          0.00083194,          0.00083194,            0.090032
                 109,             0.06135,            0.020521,                   0,             0.97095,                 0.5,             0.56167,             0.37329,            0.058478,            0.028615,                   0,           0.0008355,           0.0008355,            0.089935
                 110,            0.069993,            0.020482,                   0,             0.97787,                 0.5,             0.56167,             0.36667,            0.055206,            0.028966,                   0,          0.00083896,          0.00083896,            0.089839
                 111,            0.068691,             0.02626,                   0,             0.98824,                 0.5,             0.57192,             0.27066,            0.059885,            0.028278,                   0,          0.00084233,          0.00084233,            0.089742
                 112,            0.066404,            0.016104,                   0,             0.99422,                 0.5,             0.57833,             0.27258,            0.061678,            0.028463,                   0,          0.00084561,          0.00084561,            0.089646
                 113,            0.055861,            0.019033,                   0,             0.99411,                 0.5,             0.57192,             0.26301,            0.070021,            0.027122,                   0,          0.00084878,          0.00084878,            0.089549
                 114,            0.073623,            0.014335,                   0,             0.97684,                 0.5,             0.58591,              0.3244,            0.064221,            0.027547,                   0,          0.00085186,          0.00085186,            0.089452
                 115,            0.066415,             0.01837,                   0,             0.99038,                 0.5,                0.62,             0.38417,            0.058446,              0.0286,                   0,          0.00085485,          0.00085485,            0.089355
                 116,            0.065578,            0.018897,                   0,             0.99696,                 0.5,             0.60611,                0.38,            0.058892,            0.028736,                   0,          0.00085774,          0.00085774,            0.089258
                 117,            0.075795,            0.020085,                   0,             0.99466,                 0.5,               0.595,             0.37667,            0.064435,            0.027493,                   0,          0.00086053,          0.00086053,            0.089161
                 118,            0.064193,            0.018337,                   0,             0.99118,                 0.5,             0.57833,             0.37167,            0.056005,            0.029096,                   0,          0.00086323,          0.00086323,            0.089063
                 119,            0.057384,            0.019369,                   0,             0.98143,                 0.5,             0.57833,             0.32213,             0.05196,            0.029259,                   0,          0.00086582,          0.00086582,            0.088966
                 120,            0.061639,            0.017955,                   0,             0.99795,                 0.5,             0.58591,              0.3244,            0.053287,            0.029247,                   0,          0.00086833,          0.00086833,            0.088868
                 121,            0.056366,            0.024914,                   0,               0.982,                 0.5,             0.58591,             0.37394,            0.055618,             0.02847,                   0,          0.00087074,          0.00087074,            0.088771
                 122,            0.058671,            0.027405,                   0,             0.99749,                 0.5,               0.595,             0.37667,            0.052706,            0.028835,                   0,          0.00087305,          0.00087305,            0.088673
                 123,             0.05854,            0.024547,                   0,             0.99246,                 0.5,             0.60611,                0.38,             0.05366,             0.02869,                   0,          0.00087526,          0.00087526,            0.088575
                 124,            0.056256,            0.020584,                   0,             0.99601,                 0.5,             0.60611,                0.38,            0.045993,            0.029617,                   0,          0.00087738,          0.00087738,            0.088477
                 125,            0.054034,            0.022802,                   0,             0.98969,                 0.5,               0.595,             0.31717,            0.049298,            0.029141,                   0,          0.00087941,          0.00087941,            0.088379
                 126,            0.056119,            0.020151,                   0,             0.99746,                 0.5,               0.595,             0.27759,            0.052254,            0.028313,                   0,          0.00088134,          0.00088134,            0.088281
                 127,            0.055693,            0.020882,                   0,             0.98778,                 0.5,             0.57192,             0.25536,            0.054968,             0.02788,                   0,          0.00088317,          0.00088317,            0.088183
                 128,            0.051812,            0.019131,                   0,             0.99164,                 0.5,             0.56643,               0.361,            0.053764,            0.027917,                   0,          0.00088492,          0.00088492,            0.088085
                 129,            0.047918,            0.020737,                   0,             0.98987,                 0.5,             0.56643,               0.361,            0.051533,            0.028125,                   0,          0.00088656,          0.00088656,            0.087987
                 130,            0.055676,              0.0206,                   0,             0.99485,                 0.5,               0.595,             0.35675,            0.055631,            0.028243,                   0,          0.00088811,          0.00088811,            0.087888
                 131,            0.060514,            0.016757,                   0,             0.99945,                 0.5,             0.56643,             0.30436,            0.055876,              0.0266,                   0,          0.00088957,          0.00088957,             0.08779
                 132,            0.059186,            0.019997,                   0,             0.99964,                 0.5,             0.60611,             0.40741,            0.054209,            0.028324,                   0,          0.00089094,          0.00089094,            0.087691
                 133,            0.059389,             0.01764,                   0,             0.99166,                 0.5,             0.60611,             0.30832,            0.054557,            0.028278,                   0,          0.00089221,          0.00089221,            0.087592
                 134,            0.050734,            0.021969,                   0,             0.99577,                 0.5,                0.62,             0.35925,            0.049496,            0.028732,                   0,          0.00089339,          0.00089339,            0.087493
                 135,             0.05845,            0.023792,                   0,             0.99956,                 0.5,                0.62,             0.35925,            0.053729,            0.027577,                   0,          0.00089447,          0.00089447,            0.087394
                 136,            0.052824,             0.02707,                   0,             0.99746,                 0.5,               0.595,             0.39658,            0.050824,            0.027993,                   0,          0.00089547,          0.00089547,            0.087295
                 137,            0.053616,            0.019041,                   0,             0.99643,                 0.5,               0.595,             0.39658,             0.05838,            0.027976,                   0,          0.00089637,          0.00089637,            0.087196
                 138,            0.054779,            0.021511,                   0,             0.99963,                 0.5,               0.595,             0.39658,            0.053465,            0.026942,                   0,          0.00089718,          0.00089718,            0.087097
                 139,             0.05262,            0.019091,                   0,              0.9991,                 0.5,                0.62,             0.39663,            0.048967,            0.028738,                   0,          0.00089791,          0.00089791,            0.086998
                 140,            0.046663,            0.019726,                   0,             0.99546,                 0.5,                0.62,             0.39663,            0.057315,              0.0274,                   0,          0.00089854,          0.00089854,            0.086899
                 141,            0.056675,            0.018966,                   0,             0.99907,                 0.5,                0.62,             0.39663,            0.049203,             0.02852,                   0,          0.00089908,          0.00089908,            0.086799
                 142,            0.058164,            0.019447,                   0,             0.99725,                 0.5,             0.63786,             0.35423,            0.049165,            0.027975,                   0,          0.00089953,          0.00089953,              0.0867
                 143,            0.055085,            0.019993,                   0,             0.99786,                 0.5,             0.63786,             0.40377,            0.040168,            0.029535,                   0,          0.00089989,          0.00089989,              0.0866
                 144,             0.05912,            0.017763,                   0,             0.99411,                 0.5,                0.62,             0.39663,            0.043784,            0.028769,                   0,          0.00090017,          0.00090017,              0.0865
                 145,            0.051999,            0.016547,                   0,             0.99706,                 0.5,             0.66167,             0.36375,            0.050208,            0.028194,                   0,          0.00090035,          0.00090035,              0.0864
                 146,            0.053801,            0.015503,                   0,             0.99857,                 0.5,             0.60611,             0.39107,            0.048872,             0.02834,                   0,          0.00090046,          0.00090046,              0.0863
                 147,            0.052764,            0.014974,                   0,             0.99858,                 0.5,             0.66167,             0.41329,            0.049565,            0.027973,                   0,          0.00090047,          0.00090047,              0.0862
                 148,            0.054765,            0.019128,                   0,             0.99465,                 0.5,             0.66167,             0.46284,            0.047275,            0.028134,                   0,           0.0009004,           0.0009004,              0.0861
                 149,            0.046326,            0.018242,                   0,             0.99776,                 0.5,             0.63786,             0.40377,            0.043675,             0.02885,                   0,          0.00090024,          0.00090024,               0.086
                 150,            0.049414,             0.01714,                   0,             0.99662,                 0.5,             0.66167,             0.36375,            0.044001,             0.02834,                   0,              0.0009,              0.0009,              0.0859
                 151,            0.046557,            0.022052,                   0,             0.99536,                 0.5,                0.62,             0.38417,            0.040457,            0.028827,                   0,          0.00089968,          0.00089968,              0.0858
                 152,            0.048127,            0.024586,                   0,             0.99909,                 0.5,                0.62,             0.39663,            0.038701,            0.028508,                   0,          0.00089927,          0.00089927,            0.085699
                 153,            0.047272,            0.023315,                   0,             0.99726,                 0.5,                0.62,             0.33463,            0.044152,            0.028219,                   0,          0.00089878,          0.00089878,            0.085599
                 154,             0.04998,            0.015659,                   0,             0.99538,                 0.5,             0.60611,             0.34153,            0.041564,            0.028446,                   0,           0.0008982,           0.0008982,            0.085498
                 155,            0.051805,            0.019859,                   0,             0.99812,                 0.5,               0.595,             0.37667,            0.056531,            0.025519,                   0,          0.00089755,          0.00089755,            0.085398
                 156,            0.063235,            0.019163,                   0,              0.9966,                 0.5,                0.62,             0.38417,             0.04513,            0.028112,                   0,          0.00089682,          0.00089682,            0.085297
                 157,            0.059938,            0.020966,                   0,             0.99617,                 0.5,             0.63786,             0.45331,             0.05004,            0.027294,                   0,          0.00089601,          0.00089601,            0.085196
                 158,             0.05428,            0.017909,                   0,              0.9958,                 0.5,             0.66167,             0.49609,            0.048002,            0.027625,                   0,          0.00089512,          0.00089512,            0.085095
                 159,            0.054465,            0.017882,                   0,             0.99615,                 0.5,             0.66167,             0.44654,            0.051615,             0.02683,                   0,          0.00089415,          0.00089415,            0.084994
                 160,            0.056484,            0.020336,                   0,             0.99749,                 0.5,             0.66167,             0.44654,            0.047699,            0.026916,                   0,           0.0008931,           0.0008931,            0.084893
                 161,            0.049951,            0.022816,                   0,             0.99697,                 0.5,             0.66167,               0.397,            0.042439,            0.027997,                   0,          0.00089198,          0.00089198,            0.084792
                 162,            0.049215,            0.018176,                   0,             0.99959,                 0.5,             0.66167,             0.39667,             0.04545,            0.026542,                   0,          0.00089078,          0.00089078,            0.084691
                 163,            0.047845,            0.017986,                   0,             0.99865,                 0.5,             0.66167,             0.46317,            0.048165,            0.027234,                   0,          0.00088951,          0.00088951,             0.08459
                 164,            0.049902,            0.016277,                   0,              0.9979,                 0.5,             0.66167,             0.40529,            0.047846,            0.026669,                   0,          0.00088817,          0.00088817,            0.084488
                 165,            0.050526,            0.015226,                   0,             0.99938,                 0.5,             0.66167,             0.40529,            0.043263,            0.027718,                   0,          0.00088675,          0.00088675,            0.084387
                 166,            0.049517,            0.016616,                   0,             0.99982,                 0.5,             0.66167,             0.51271,            0.040337,            0.027558,                   0,          0.00088527,          0.00088527,            0.084285
                 167,            0.049895,            0.018005,                   0,             0.99982,                 0.5,             0.66167,             0.51271,            0.040337,            0.027558,                   0,          0.00088371,          0.00088371,            0.084184
                 168,            0.048197,            0.020208,                   0,             0.99767,                 0.5,             0.66167,             0.49609,            0.038042,            0.027841,                   0,          0.00088208,          0.00088208,            0.084082
                 169,            0.048763,            0.017212,                   0,             0.99767,                 0.5,             0.66167,             0.49609,            0.038042,            0.027841,                   0,          0.00088038,          0.00088038,             0.08398
                 170,            0.042866,             0.01805,                   0,             0.99815,                 0.5,               0.695,              0.4865,            0.037941,            0.027382,                   0,          0.00087862,          0.00087862,            0.083879
                 171,            0.046986,            0.016574,                   0,             0.99815,                 0.5,               0.695,              0.4865,            0.037941,            0.027382,                   0,          0.00087679,          0.00087679,            0.083777
                 172,              0.0453,            0.015527,                   0,             0.99758,                 0.5,               0.695,              0.4865,            0.037329,            0.027872,                   0,          0.00087489,          0.00087489,            0.083675
                 173,            0.046891,            0.016039,                   0,             0.99758,                 0.5,               0.695,              0.4865,            0.037329,            0.027872,                   0,          0.00087293,          0.00087293,            0.083573
                 174,            0.045825,             0.01778,                   0,             0.99639,                 0.5,               0.695,              0.4865,             0.04152,            0.027226,                   0,          0.00087091,          0.00087091,            0.083471
                 175,            0.046119,            0.020409,                   0,             0.99639,                 0.5,               0.695,              0.4865,             0.04152,            0.027226,                   0,          0.00086883,          0.00086883,            0.083369
