               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.043484,            0.013032,                   0,             0.92114,                 0.8,             0.86078,             0.55662,            0.033248,            0.015505,                   0,           0.0033906,           0.0033906,            0.068391
                  39,             0.04613,            0.012693,                   0,             0.66571,                 0.8,             0.67118,             0.24232,            0.046107,            0.014247,                   0,           0.0034719,           0.0034719,            0.067572
                  40,            0.041218,            0.012253,                   0,             0.92174,                 0.8,             0.88177,             0.53606,            0.033612,            0.015372,                   0,           0.0035527,           0.0035527,            0.066753
                  41,            0.042662,            0.012543,                   0,             0.85678,                 0.8,             0.83554,             0.40079,            0.039299,            0.014481,                   0,           0.0036331,           0.0036331,            0.065933
                  42,            0.039439,            0.010912,                   0,             0.74981,                 0.8,             0.65369,             0.30733,            0.048429,            0.013648,                   0,           0.0037131,           0.0037131,            0.065113
                  43,            0.045121,            0.012992,                   0,             0.99414,             0.73333,             0.87564,             0.31217,             0.03675,            0.014693,                   0,           0.0037925,           0.0037925,            0.064293
                  44,            0.041945,              0.0125,                   0,             0.92254,                 0.8,              0.8848,              0.5184,            0.038236,            0.013606,                   0,           0.0038715,           0.0038715,            0.063471
                  45,            0.045308,            0.012249,                   0,             0.85649,                 0.8,             0.87954,             0.31656,            0.043622,            0.012944,                   0,           0.0039499,           0.0039499,             0.06265
                  46,            0.043364,            0.012328,                   0,             0.92856,             0.86648,             0.89896,             0.49555,            0.037084,            0.013323,                   0,           0.0040279,           0.0040279,            0.061828
                  47,            0.044571,              0.0116,                   0,             0.92832,             0.86667,              0.9008,              0.5268,            0.035241,            0.013459,                   0,           0.0041054,           0.0041054,            0.061005
                  48,            0.036947,            0.010526,                   0,               0.684,             0.86588,             0.68097,             0.26466,            0.044022,            0.012851,                   0,           0.0041823,           0.0041823,            0.060182
                  49,             0.04461,            0.012661,                   0,             0.91157,             0.73333,             0.85195,             0.44612,            0.043484,            0.012483,                   0,           0.0042587,           0.0042587,            0.059359
                  50,            0.043159,            0.012183,                   0,             0.87482,             0.93333,             0.87714,             0.52649,             0.03345,             0.01285,                   0,           0.0043346,           0.0043346,            0.058535
                  51,            0.042319,            0.010078,                   0,             0.56943,                 0.8,             0.68641,             0.32552,             0.03935,            0.012225,                   0,           0.0044099,           0.0044099,             0.05771
                  52,             0.04297,            0.011005,                   0,             0.92857,             0.86664,             0.90824,             0.45028,             0.04416,            0.011731,                   0,           0.0044846,           0.0044846,            0.056885
                  53,            0.038333,           0.0096938,                   0,              0.9998,                 0.8,             0.89721,             0.39856,            0.044245,            0.011387,                   0,           0.0045588,           0.0045588,            0.056059
                  54,            0.038757,            0.010131,                   0,             0.87435,             0.93333,              0.9214,             0.52353,             0.03696,            0.011724,                   0,           0.0046324,           0.0046324,            0.055232
                  55,            0.038818,           0.0099444,                   0,             0.92232,                 0.8,              0.8905,             0.50921,            0.036462,            0.011942,                   0,           0.0047054,           0.0047054,            0.054405
                  56,            0.048447,            0.010466,                   0,             0.86651,             0.86555,             0.86898,              0.5331,            0.039527,            0.012551,                   0,           0.0047778,           0.0047778,            0.053578
                  57,            0.043646,            0.011384,                   0,             0.92801,             0.86667,              0.8891,             0.49395,            0.038347,            0.012066,                   0,           0.0048496,           0.0048496,             0.05275
                  58,            0.036855,            0.010568,                   0,             0.68408,             0.86667,             0.74103,             0.31407,            0.039418,            0.011857,                   0,           0.0049208,           0.0049208,            0.051921
                  59,            0.050595,             0.01004,                   0,             0.92853,             0.86612,             0.90448,              0.5418,            0.031558,            0.012906,                   0,           0.0049914,           0.0049914,            0.051091
                  60,            0.042224,           0.0095416,                   0,             0.91662,             0.73292,             0.86708,              0.4554,             0.03817,            0.011899,                   0,           0.0050614,           0.0050614,            0.050261
                  61,            0.042617,             0.01061,                   0,             0.77749,             0.93186,             0.87372,             0.43179,            0.033396,            0.012323,                   0,           0.0051307,           0.0051307,            0.049431
                  62,            0.050406,             0.01105,                   0,             0.87068,             0.93333,             0.91852,             0.51058,            0.034349,            0.012364,                   0,           0.0051993,           0.0051993,            0.048599
                  63,            0.037973,            0.010557,                   0,                   1,             0.79993,             0.91178,             0.53878,            0.031163,            0.011915,                   0,           0.0052674,           0.0052674,            0.047767
                  64,            0.040374,           0.0096081,                   0,             0.90624,             0.66667,             0.82785,             0.37349,            0.036227,            0.011387,                   0,           0.0053347,           0.0053347,            0.046935
                  65,            0.037542,           0.0095504,                   0,             0.77773,             0.93308,             0.85463,             0.48429,            0.034924,            0.011422,                   0,           0.0054014,           0.0054014,            0.046101
                  66,            0.042863,           0.0096775,                   0,              0.8538,                 0.8,             0.86177,             0.54101,            0.040652,            0.011429,                   0,           0.0054674,           0.0054674,            0.045267
                  67,            0.045831,           0.0099581,                   0,             0.63535,             0.73333,             0.67525,               0.241,            0.039521,            0.011712,                   0,           0.0055327,           0.0055327,            0.044433
